TokenID,coconut,citrus,fish,tobacco,cotton,pig,wood,sugarcane,grain,meat,coconut liquor,crate-packed citrus,crate-packed coconuts,barrel-packed fish,barrel-packed meat,bags,bag-packed tobacco,bag-packed grain,bag-packed cotton,bag-packed sugarcane,clay,bricks,planks,crates,barrels,wild game,stone
1999,4.25,4.25,3.5,0.6667,1.2,0.2,0.25,0,0,0,1.0833,5.25,5.25,1.75,1.75,0.225,2.4167,2.4167,2.4167,2.4167,0,2.25,0,0,0,0,0
2000,3.5,3.5,5,0.7333,1.6,0.2667,0.1,0,0,0,1.8333,7.5,7.5,2.5,2.5,0.35,1.5,1.5,1.5,1.5,0,3.5,0,0,0,1.3,0
2001,2.25,2.25,6.5,0.9667,3,0.5,0.15,0,0,0,2.0833,9.75,9.75,3.25,3.25,0.225,2.9167,2.9167,2.9167,2.9167,0,2.25,0,0,0,1.15,0
2002,5.25,5.25,3.5,0.6667,0.8,0.1333,0.1833,0.0667,0.1,0.425,2.0833,5.25,5.25,1.75,1.75,0.325,8.5,1.4167,2.8333,1.4167,0.1313,3.25,0,0,0,0,0
2003,2.75,2.75,1,0.6,0.8,0.1333,0.15,0,0,0,1.5833,4.75,4.75,1.5833,1.5833,0.275,1.25,1.25,1.25,1.25,0,2.75,0,0,0,1.15,0
2004,3.25,3.25,1.5,0.6,0.8,0.1333,0.1833,0,0,0,2.0833,5.25,5.25,1.75,1.75,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0,0,0,0,0
2005,5.25,5.25,4,1.2,1.6,0.2,0.2167,0,0,0,1.4167,6.25,6.25,2.0833,2.0833,0.325,1.75,1.75,1.75,1.75,0.2313,5.25,0,0,0,0,0
2006,3.25,3.25,3.5,0.7667,1,0.1667,0.0833,0.1333,0.2,0,1.75,5.75,5.75,1.9167,1.9167,0.325,0.9167,0.9167,0.9167,0.9167,0,3.25,0,0,0,0,0
2007,2,2,1.5,0.6667,1.2,0.2,0.1667,0,0,0,1,5,5,1.6667,1.6667,0.2,2,2,2,2,0,2,0,0,0,0,0
2008,6.25,6.25,11,1.0667,2.9,0.4667,0.0833,0,0,0,2.4167,10.25,10.25,3.4167,3.4167,0.325,2.4167,2.4167,2.4167,2.4167,0.1313,3.25,0,0,0,0,0.2813
2009,4,4,2.5,0.6333,1,0.1667,0.2333,0,0,0,3,6.5,6.5,2.1667,2.1667,0.4,1.8333,1.8333,1.8333,1.8333,0,4,0,0,0,0,0
2010,4,4,4.5,0.6333,1,0.1667,0.9,0,0,0.9,1.6667,4.5,4.5,1.5,1.5,0.2,1.1667,1.1667,1.1667,1.1667,0,2,0.3,0.2222,0.125,0,0
2011,2.25,2.25,2.5,0.8333,1.5,0.5,0.15,0,0,0,1.0833,5.75,5.75,1.9167,1.9167,0.225,1.5833,3.1667,1.5833,3.1667,0,2.25,0,0,0,0,0
2012,2.25,2.25,2.5,1.2333,1.4,0.2333,0.1167,0.8,1.2,0,1.75,5.75,5.75,1.9167,1.9167,0.225,1.5833,1.5833,1.5833,1.5833,0,2.25,0,0,0,1.05,0
2013,5.25,5.25,4.5,0.6667,1.2,0.2,0.2167,0,0,0,1.0833,6.25,6.25,2.0833,2.0833,0.325,1.75,1.75,1.75,1.75,0,3.25,0,0,0,0,0
2014,6,6,6,1.1,2.05,0.3667,0.2,0,0,0,1.6667,8.5,8.5,2.8333,2.8333,0.4,2.1667,4.3333,2.1667,2.1667,0.3,6,0,0,0,0,0
2015,6.5,6.5,8,0.8333,2.2,0.3667,0.2,0,0,0,4.1667,9,9,3,3,0.35,2.6667,2.6667,2.6667,2.6667,0,3.5,0,0,0,0,0
2016,2.5,2.5,1.5,0.6,0.8,0.1333,0.1667,0,0,0,1.1667,4.5,4.5,1.5,1.5,0.25,1.5,1.5,1.5,1.5,0,2.5,0,0,0,0,0
2017,3,3,1,0.6,0.8,0.1333,0.1667,0,0,0,1.6667,5,5,1.6667,1.6667,0.3,1.3333,1.3333,1.3333,1.3333,0,3,0,0,0,0,0
2018,2,2,1,0.6,0.8,0.1333,0.1,0,0,0,1.3333,4,4,1.3333,1.3333,0.2,1,1,1,1,0,2,0,0,0,0,0
2019,0,0,1.5,1.0667,0.4,0.0667,0.1333,0.2667,0.4,0,1,1,1,0.3333,0.3333,0,1.3333,1.3333,1.3333,1.3333,0,0,0,0,0,0,0
2020,3.25,3.25,1.5,0.7333,0.9,0.4,0.1833,0,0,0,2.0833,5.25,5.25,1.75,1.75,0.325,1.4167,2.8333,1.4167,2.8333,0,3.25,0,0,0,0,0
2021,5,5,3,0.6667,1.2,0.2,0.3,0,0,0,2.3333,8,8,2.6667,2.6667,0.5,2.3333,2.3333,2.3333,2.3333,0,5,0,0,0,0,0
2022,3.25,3.25,1.5,0.6,0.8,0.1333,0.1833,0,0,0,2.75,5.25,5.25,1.75,1.75,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0,0,0,0,0
2023,6.25,6.25,7.5,0.7333,1.6,0.2667,0.15,0,0,0,1.0833,6.25,6.25,2.0833,2.0833,0.225,2.0833,2.0833,2.0833,2.0833,0,2.25,0,0,0,0,0
2024,0.75,0.75,1.5,0.6,0.4,0.0667,0.1833,0.0333,0.05,0.575,1.25,1.75,1.75,0.5833,0.5833,0.075,9.5,1.5833,3.1667,1.5833,0.1187,0.75,0,0,0,0,0
2025,1,1,1.5,0.5333,0.4,0.0667,0.2,0,0,0,1,2,2,0.6667,0.6667,0.1,1.6667,1.6667,1.6667,1.6667,0,1,0,0,0,0,0
2026,4.25,4.25,3,0.7667,1,0.1667,0.2167,0.1333,0.2,0,1.75,5.75,5.75,1.9167,1.9167,0.325,1.9167,1.9167,1.9167,1.9167,0,3.25,0,0,0,2.15,0
2027,0.25,0.25,3,0.9667,1.25,0.2333,0.15,0,0,0,1.0833,2.75,2.75,0.9167,0.9167,0.025,1.9167,3.8333,1.9167,1.9167,0.2813,2.25,0,0,0,0.95,0
2028,2.5,2.5,2,0.6,0.8,0.1333,0.1,0,0,0,1.8333,4.5,4.5,1.5,1.5,0.25,1.1667,1.1667,1.1667,1.1667,0,2.5,0,0,0,0,0
2029,3.25,3.25,1.5,0.6,0.8,0.1333,0.925,0,0,0.925,2.0833,5.25,5.25,1.75,1.75,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0.55,0.3611,0.1563,0,0
2030,5,5,2.5,0.6667,0.8,0.1333,0.2333,0.0667,0.1,0.5,2.3333,6,6,2,2,0.4,10,1.6667,3.3333,1.6667,0.125,4,0,0,0,0.8,0
2031,3.25,3.25,2.5,0.6667,1.2,0.2,0.15,0,0,0,1.4167,6.25,6.25,2.0833,2.0833,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0,0,0,1.15,0
2032,5.25,5.25,4.5,0.7,1.4,0.2333,0.2167,0,0,0,1.4167,6.75,6.75,2.25,2.25,0.325,1.9167,1.9167,1.9167,1.9167,0,3.25,0,1.0833,0.425,0,0.1563
2033,4.25,4.25,5.5,0.7,1.4,0.2333,0.625,0,0,0.825,1.75,5.75,5.75,1.9167,1.9167,0.225,1.5833,1.5833,1.5833,1.5833,0,2.25,0.35,0.25,0.1313,0,0
2034,4.25,4.25,3.5,1.2333,1.8,0.2333,0.2167,0,0,0,1.4167,6.75,6.75,2.25,2.25,0.325,1.9167,1.9167,1.9167,1.9167,0.2062,5.25,0,0,0,0,0
2035,3.25,3.25,2.5,0.7333,1.2,0.2,0.15,0.1,0.15,0.525,1.0833,6.25,6.25,2.0833,2.0833,0.325,8.5,1.4167,2.8333,1.4167,0.0563,3.25,0,0,0,0,0
2036,3.25,3.25,2.5,0.6667,1.2,0.2,0.15,0,0,0,1.0833,6.25,6.25,2.0833,2.0833,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0,0,0,0,0
2037,2,2,1.5,0.6,0.8,0.1333,0.1333,0,0,0,1,4,4,1.3333,1.3333,0.2,1.3333,1.3333,1.3333,1.3333,0,2,0,0,0,0,0
2038,2,2,1.5,0.6667,0.8,0.1333,0.1333,0.0667,0.1,0.5,1,4,4,1.3333,1.3333,0.2,8,1.3333,2.6667,1.3333,0.075,2,0,0,0,0,0
2039,5.25,5.25,3.5,0.6,0.8,0.1333,0.1833,0,0,0,2.0833,5.25,5.25,1.75,1.75,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0,0,0,0,0
2040,5.25,5.25,6,0.8667,1.7,0.2667,0.15,0,0,0,2.0833,8.25,8.25,2.75,2.75,0.425,1.75,1.75,1.75,1.75,0.1062,4.25,0,0,0,0,0.2562
2041,3,3,2,0.6,0.8,0.1333,0.1,0,0,0,1.3333,4,4,1.3333,1.3333,0.2,1,1,1,1,0,2,0,0,0,0,0
2042,5,5,3.5,0.6,0.8,0.1333,0.2333,0,0,0,2,5,5,1.6667,1.6667,0.3,1.6667,1.6667,1.6667,1.6667,0,3,0,0,0,0,0
2043,3.5,3.5,2.5,0.6667,1.2,0.2,0.1667,0,0,0,1.8333,6.5,6.5,2.1667,2.1667,0.35,1.5,1.5,1.5,1.5,0,3.5,0,0,0,0,0
2044,3.5,3.5,1.5,0.8,0.8,0.1333,0.25,0.2,0.3,0,2.5,5.5,5.5,1.8333,1.8333,0.35,1.8333,1.8333,1.8333,3.6667,0,3.5,0,0,0,0,0
2045,0.25,0.25,1.5,0.6,0.4,0.0667,0.15,0.0333,0.05,0.525,0.75,1.25,1.25,0.4167,0.4167,0.025,8.5,1.4167,2.8333,1.4167,0.1062,0.25,0,0,0,0,0
2046,3.25,3.25,1.5,0.6,0.8,0.1333,0.1833,0,0,0,2.0833,5.25,5.25,1.75,1.75,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0,0,0,0.65,0
2047,2,2,1.5,0.6,0.8,0.1333,0.1333,0,0,0,1,4,4,1.3333,1.3333,0.2,1.3333,1.3333,1.3333,1.3333,0,2,0,0,0,0,0
2048,2.75,2.75,3,1.2667,2,0.2667,0.1833,0,0,0,1.25,6.75,6.75,2.25,2.25,0.275,1.9167,1.9167,1.9167,1.9167,0.1688,4.75,0,0,0,0,0
2049,4,4,3,0.6,0.8,0.1333,0.1,0,0,0,1.3333,4,4,1.3333,1.3333,0.2,1,1,1,1,0,2,0,0,0,0,0
2050,3.25,3.25,2.5,0.6667,1.2,0.2,0.15,0,0,0,1.0833,6.25,6.25,2.0833,2.0833,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0,0,0,0,0
2051,3.75,3.75,2.5,0.6667,1.2,0.2,1.075,0,0,1.075,1.25,6.75,6.75,2.25,2.25,0.375,1.9167,1.9167,1.9167,1.9167,0,3.75,0.65,0.4167,0.0938,0,0
2052,7,7,8.5,1.1333,2.25,0.4,0.1333,0,0,0,1.3333,8,8,2.6667,2.6667,0.3,2,4,2,2,0.325,5,0,0,0,0,0
2053,2.25,2.25,1,0.6,0.8,0.1333,0.1167,0,0,0,1.4167,4.25,4.25,1.4167,1.4167,0.225,1.0833,1.0833,1.0833,1.0833,0,2.25,0,0,0,0,0
2054,6,6,7.5,0.8,2,0.3333,0.1667,0,0,0,1,7,7,2.3333,2.3333,0.2,2.6667,2.6667,2.6667,2.6667,0,2,0,0,0,0,0
2055,3,3,5.5,0.6,0.8,0.1333,0.1333,0,0,0,1.3333,2,2,0.6667,0.6667,0,1.6667,1.6667,1.6667,1.6667,0,0,0,0,0,0,0
2056,3.25,3.25,2.5,0.6,0.8,0.1333,0.15,0,0,0,1.4167,4.25,4.25,1.4167,1.4167,0.225,1.4167,1.4167,1.4167,1.4167,0,2.25,0,0,0,0,0
2057,4.25,4.25,3,1.2,1.2,0.2,0.525,0.8,1.2,0,2.4167,7.25,7.25,2.4167,2.4167,0.425,2.0833,2.0833,2.0833,2.0833,0,4.25,0,0,0,0,0
2058,5,5,4,0.7667,1.1,0.1667,0.2,0,0,0,1.6667,5.5,5.5,1.8333,1.8333,0.3,1.8333,1.8333,1.8333,1.8333,0.175,3,0,0,0,0,0.325
2059,7,7,6.5,0.7,1.4,0.2333,0.2333,0,0,0,2,7.5,7.5,2.5,2.5,0.4,2.1667,2.1667,2.1667,2.1667,0,4,0,0,0,0,0
2060,5.25,5.25,4,0.6,0.8,0.1333,1.125,0,0,1.125,1.75,5.25,5.25,1.75,1.75,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0.55,0.3611,0.1313,0,0
2061,2.25,2.25,5,0.8,2,0.3333,0.0833,0,0,0,2.75,7.25,7.25,2.4167,2.4167,0.225,2.0833,2.0833,2.0833,2.0833,0,2.25,0,0,0,1.45,0
2062,4.25,4.25,2.5,0.6333,1,0.1667,0.25,0,0,0,2.0833,6.75,6.75,2.25,2.25,0.425,1.9167,1.9167,1.9167,1.9167,0,4.25,0,0,0,1.65,0
2063,3.25,3.25,2.5,0.9667,1.25,0.2333,0.1833,0,0,0,1.75,5.75,5.75,1.9167,1.9167,0.325,1.5833,3.1667,1.5833,1.5833,0.2562,5.25,0,0,0,0,0
2064,4,4,6.5,0.7667,1.8,0.3,0.0667,0,0,0,1.6667,7.5,7.5,2.5,2.5,0.3,1.5,1.5,1.5,1.5,0,3,0,0,0,0,0
2065,0.75,0.75,2.5,0.6,0.8,0.1333,0.1833,0,0,0,0.9167,2.75,2.75,0.9167,0.9167,0.075,1.9167,1.9167,1.9167,1.9167,0,0.75,0,0,0,1.05,0
2066,3.5,3.5,2.5,0.6333,1,0.1667,0.2,0,0,0,1.8333,6,6,2,2,0.35,1.6667,1.6667,1.6667,1.6667,0,3.5,0,0,0,0,0
2067,3,3,5,0.8333,2.2,0.3667,1,0,0,1,2.6667,8.5,8.5,2.8333,2.8333,0.3,2.1667,2.1667,2.1667,2.1667,0,3,0.4,0.3333,0.2,0,0
2068,3.75,3.75,7.5,0.9,2.6,0.4333,0.1167,0,0,0,2.9167,10.25,10.25,3.4167,3.4167,0.375,2.4167,2.4167,2.4167,2.4167,0,3.75,0,0,0,1.55,0
2069,3.75,3.75,1.5,0.9333,1.05,0.2,0.2167,0,0,0,2.25,5.75,5.75,1.9167,1.9167,0.375,1.5833,3.1667,1.5833,1.5833,0.2687,5.75,0,0,0,0,0
2070,2,2,1,0.7333,0.8,0.1333,0.1,0.1333,0.2,0,1.3333,4,4,1.3333,1.3333,0.2,1,1,1,1,0,2,0,0,0,0,0
2071,0.25,0.25,1.5,0.5333,0.4,0.0667,0.15,0,0,0,0.75,1.25,1.25,0.4167,0.4167,0.025,1.4167,1.4167,1.4167,1.4167,0,0.25,0,0,0,0,0
2072,4.5,4.5,4.5,0.6667,1.2,0.2,0.1667,0,0,0,1.5,5.5,5.5,1.8333,1.8333,0.25,1.8333,1.8333,1.8333,1.8333,0,2.5,0,0,0,1.4,0
2073,3.25,3.25,2.5,0.6333,1,0.1667,0.1833,0,0,0,2.0833,5.75,5.75,1.9167,1.9167,0.325,1.5833,1.5833,1.5833,1.5833,0,3.25,0,0,0,1.45,0
2074,3,3,2,0.6,0.8,0.1333,0.1,0,0,0,1.3333,4,4,1.3333,1.3333,0.2,1,1,1,1,0,2,0,0,0,0,0
2075,4.5,4.5,4,0.6667,1.2,0.2,0.2,0,0,0,2.5,6.5,6.5,2.1667,2.1667,0.35,1.8333,1.8333,1.8333,1.8333,0,3.5,0,0,0,1.5,0
2076,2.25,2.25,1,0.6667,0.8,0.1333,0.1167,0.0667,0.1,0.625,1.4167,4.25,4.25,1.4167,1.4167,0.225,6.5,1.0833,2.1667,1.0833,0.0563,2.25,0,0,0,0,0
2077,6.5,6.5,10,0.9,2.6,0.4333,0.1667,0,0,0,1.8333,9,9,3,3,0.25,3,3,3,3,0,2.5,0,0,0,1.4,0
2078,0.25,0.25,1.5,0.5333,0.4,0.0667,0.15,0,0,0,0.75,1.25,1.25,0.4167,0.4167,0.025,1.4167,1.4167,1.4167,1.4167,0,0.25,0,0,0,0,0
2079,3.25,3.25,2.5,1.1667,1,0.1667,0.1833,0.5333,0.8,0,1.75,5.75,5.75,1.9167,1.9167,0.325,1.5833,1.5833,1.5833,1.5833,0,3.25,0,0,0,1.25,0
2080,5,5,3.5,0.7667,1,0.1667,0.2333,0.1333,0.2,0,2,6.5,6.5,2.1667,2.1667,0.4,1.8333,1.8333,1.8333,1.8333,0,4,0,0,0,1.1,0
2081,3.25,3.25,1.5,0.6,0.8,0.1333,0.1833,0,0,0,2.4167,5.25,5.25,1.75,1.75,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0,0,0,0,0
2082,2.75,2.75,3.5,0.8333,1.4,0.2333,0.15,0.2,0.3,0,1.9167,6.25,6.25,2.0833,2.0833,0.275,1.75,1.75,1.75,1.75,0,2.75,0,0,0,1.35,0
2083,0.75,0.75,1.5,0.5333,0.4,0.0667,0.1833,0,0,0,0.9167,1.75,1.75,0.5833,0.5833,0.075,1.5833,1.5833,1.5833,1.5833,0,0.75,0,0,0,0,0
2084,2.25,2.25,1.5,0.6667,1.2,0.2,0.1833,0,0,0,1.0833,5.25,5.25,1.75,1.75,0.225,2.0833,2.0833,2.0833,2.0833,0,2.25,0,0,0,1.25,0
2085,3.5,3.5,5.5,1.1333,0.8,0.1333,0.1667,0.5333,0.8,0,0.8333,2.5,2.5,0.8333,0.8333,0.05,1.8333,1.8333,1.8333,1.8333,0,0.5,0,0,0,0,0
2086,4,4,2.5,0.7333,0.9,0.4,0.1667,0,0,0,2,5,5,1.6667,1.6667,0.3,1.3333,2.6667,1.3333,2.6667,0,3,0,0,0,0,0
2087,1,1,1.5,0.5333,0.4,0.0667,0.2,0,0,0,1,2,2,0.6667,0.6667,0.1,1.6667,1.6667,1.6667,1.6667,0,1,0,0,0,0,0
2088,2.5,2.5,2.5,0.7667,1.1,0.1667,0.1333,0,0,0,1.5,5,5,1.6667,1.6667,0.25,1.3333,1.3333,1.3333,1.3333,0.0875,2.5,0,0,0,1.3,0.2375
2089,3.25,3.25,2.5,0.6667,1.2,0.2,0.15,0,0,0,1.0833,6.25,6.25,2.0833,2.0833,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0,0,0,0,0
2090,3,3,2.5,0.6667,1.2,0.2,0.1333,0,0,0,1,6,6,2,2,0.3,1.3333,1.3333,1.3333,1.3333,0,3,0,0,0,0,0
2091,3.75,3.75,1.5,1.1333,0.8,0.1333,0.2167,0.5333,0.8,0,2.25,5.75,5.75,1.9167,1.9167,0.375,1.5833,1.5833,1.5833,1.5833,0,3.75,0,0,0,0,0
2092,6.25,6.25,5.5,0.6667,1.2,0.2,0.1833,0,0,0,2.0833,6.25,6.25,2.0833,2.0833,0.325,1.75,1.75,1.75,1.75,0,3.25,0,0,0,0,0
2093,3.75,3.75,2.5,0.8,1.2,0.2,0.1833,0.2,0.3,0,1.25,6.75,6.75,2.25,2.25,0.375,1.5833,1.5833,1.5833,1.5833,0,3.75,0,0,0,0,0
2094,1,1,1.5,0.5333,0.4,0.0667,0.2,0,0,0,1,2,2,0.6667,0.6667,0.1,1.6667,1.6667,1.6667,1.6667,0,1,0,0,0,0,0
2095,2,2,1,0.9333,1.05,0.2,0.1,0,0,0,1.3333,4,4,1.3333,1.3333,0.2,1,2,1,1,0.225,4,0,0,0,1.5,0
2096,2.25,2.25,2,0.6333,1,0.1667,0.15,0,0,0,1.4167,4.75,4.75,1.5833,1.5833,0.225,1.5833,1.5833,1.5833,1.5833,0,2.25,0,0,0,1.35,0
2097,3.25,3.25,2.5,1,1.45,0.2667,0.15,0,0,0,1.0833,6.25,6.25,2.0833,2.0833,0.325,1.4167,2.8333,1.4167,1.4167,0.2313,5.25,0,0,0,0,0
2098,3.75,3.75,5.5,0.9667,1.8,0.3,0.375,0.4,0.6,0,2.25,8.25,8.25,2.75,2.75,0.375,1.75,1.75,1.75,3.5,0,3.75,0,0,0,0,0
2099,3,3,2.5,0.6667,1.2,0.2,0.1333,0,0,0,1,6,6,2,2,0.3,1.3333,1.3333,1.3333,1.3333,0,3,0,0,0,0,0
2100,1,1,2.5,0.5333,0.4,0.0667,0.1333,0,0,0,0.6667,1,1,0.3333,0.3333,0,1.3333,1.3333,1.3333,1.3333,0,0,0,0,0,0,0
2101,3,3,2.5,0.8,0.9,0.4,0.1333,0.1333,0.2,0.5,1.3333,4,4,1.3333,1.3333,0.2,8,2.6667,2.6667,2.6667,0.1,2,0,0,0,0,0
2102,3,3,1.5,0.6,0.8,0.1333,0.1667,0,0,0,2,5,5,1.6667,1.6667,0.3,1.3333,1.3333,1.3333,1.3333,0,3,0,0,0,0,0
2103,5,5,5,0.6667,1.2,0.2,0.1333,0,0,0,2.3333,7,7,2.3333,2.3333,0.4,1.3333,1.3333,1.3333,1.3333,0,4,0,1.3333,0.7,0,0.1
2104,2.25,2.25,2,0.8,0.8,0.1333,0.725,0.2,0.3,0.825,1.4167,4.25,4.25,1.4167,1.4167,0.225,1.0833,1.0833,1.0833,2.1667,0,2.25,0.35,0.25,0.1062,0,0
2105,4.75,4.75,4.5,0.7667,1.1,0.1667,0.1167,0,0,0,1.5833,6.25,6.25,2.0833,2.0833,0.375,1.0833,1.0833,1.0833,1.0833,0.0938,3.75,0,0,0,0,0.2437
2106,3,3,2.5,0.6667,1.2,0.2,0.1667,0,0,0,1,5,5,1.6667,1.6667,0.2,2,2,2,2,0,2,0,0,0,0,0
2107,3,3,2.5,0.6,0.8,0.1333,0.1333,0,0,0,1,4,4,1.3333,1.3333,0.2,1.3333,1.3333,1.3333,1.3333,0,2,0,0,0,0,0
2108,4.25,4.25,4.5,0.8333,1.4,0.2333,0.15,0.2,0.3,0,1.0833,5.75,5.75,1.9167,1.9167,0.225,1.5833,1.5833,1.5833,1.5833,0,2.25,0,0.75,0.325,0,0.1313
2109,2.75,2.75,1,0.6667,0.8,0.1333,0.15,0.0667,0.1,0.675,1.5833,4.75,4.75,1.5833,1.5833,0.275,7.5,1.25,2.5,1.25,0.0688,2.75,0,0,0,0,0
2110,4.25,4.25,1.5,0.7333,0.8,0.1333,0.25,0.1333,0.2,0,3.0833,6.25,6.25,2.0833,2.0833,0.425,1.75,1.75,1.75,1.75,0,4.25,0,0,0,0,0
2111,3.25,3.25,1.5,0.6,0.8,0.1333,0.1833,0,0,0,2.75,5.25,5.25,1.75,1.75,0.325,1.4167,1.4167,1.4167,1.4167,0,3.25,0,0,0,0,0
2112,2.25,2.25,2,0.6,0.8,0.1333,0.1167,0,0,0,1.4167,4.25,4.25,1.4167,1.4167,0.225,1.0833,1.0833,1.0833,1.0833,0,2.25,0,0,0,1.15,0
2113,3.75,3.75,3,1.1333,1.2,0.1333,0.1167,0,0,0,1.5833,5.75,5.75,1.9167,1.9167,0.375,0.9167,0.9167,0.9167,0.9167,0.1437,5.75,0,0,0,0,0
2114,4,4,1.5,0.6,0.8,0.1333,0.2333,0,0,0,2.3333,6,6,2,2,0.4,1.6667,1.6667,1.6667,1.6667,0,4,0,0,0,0,0
2115,4,4,2.5,0.8,1.3,0.4667,0.2,0,0,0,1.3333,7,7,2.3333,2.3333,0.4,1.6667,3.3333,1.6667,3.3333,0,4,0,0,0,0,0
2116,6.25,6.25,5.5,0.7,1.4,0.2333,0.25,0,0,0,2.75,7.75,7.75,2.5833,2.5833,0.425,2.25,2.25,2.25,2.25,0,4.25,0,0,0,1.35,0
2117,3.5,3.5,2.5,0.6,0.8,0.1333,0.1667,0,0,0,1.1667,4.5,4.5,1.5,1.5,0.25,1.5,1.5,1.5,1.5,0,2.5,0,0,0,1,0
2118,5,5,4,0.8,0.8,0.1333,0.4,0.2,0.3,0,3.6667,6,6,2,2,0.4,1,1,1,2,0,4,0,0,0,0,0
2119,2.25,2.25,1.5,0.6667,1.2,0.2,0.1833,0,0,0,1.4167,5.25,5.25,1.75,1.75,0.225,2.0833,2.0833,2.0833,2.0833,0,2.25,0,0,0,0,0
2120,1,1,1.5,0.5333,0.4,0.0667,0.2,0,0,0,1.3333,2,2,0.6667,0.6667,0.1,1.6667,1.6667,1.6667,1.6667,0,1,0,0,0,0,0
2121,1,1,1.5,0.5333,0.4,0.0667,0.2,0,0,0,1,2,2,0.6667,0.6667,0.1,1.6667,1.6667,1.6667,1.6667,0,1,0,0,0,1.1,0
2122,3.5,3.5,3.5,0.7667,1,0.1667,0.1,0.1333,0.2,0,1.5,6,6,2,2,0.35,1,1,1,1,0,3.5,0,0,0,1.1,0
2123,3.25,3.25,6,0.9333,2.8,0.4667,0.2167,0,0,0,3.75,10.25,10.25,3.4167,3.4167,0.325,3.0833,3.0833,3.0833,3.0833,0,3.25,0,0,0,0,0
2124,3.75,3.75,2.5,1,1.45,0.2667,0.1833,0,0,0,1.25,6.75,6.75,2.25,2.25,0.375,1.5833,3.1667,1.5833,1.5833,0.2437,5.75,0,0,0,1.55,0
2125,2.25,2.25,3.5,1.3,2.2,0.3,0.15,0,0,0,1.4167,6.75,6.75,2.25,2.25,0.225,1.9167,1.9167,1.9167,1.9167,0.1563,4.25,0,0,0,0,0
2126,2.75,2.75,1,0.6,0.8,0.1333,0.15,0,0,0,2.25,4.75,4.75,1.5833,1.5833,0.275,1.25,1.25,1.25,1.25,0,2.75,0,0,0,0,0
2127,0.25,0.25,4,0.7,1.4,0.2333,0.15,0,0,0,1.4167,3.75,3.75,1.25,1.25,0.025,2.25,2.25,2.25,2.25,0,0.25,0,0,0,0,0
2128,2,2,1.5,0.7333,1.2,0.2,0.1667,0.1,0.15,0.6,1,5,5,1.6667,1.6667,0.2,12,2,4,2,0.1,2,0,0,0,0,0
2129,4,4,3.5,0.6667,1.2,0.2,0.1333,0,0,0,1,6,6,2,2,0.3,1.3333,1.3333,1.3333,1.3333,0,3,0,0,0,0,0
2130,3,3,2.5,0.6667,1.2,0.2,0.1333,0,0,0,1,6,6,2,2,0.3,1.3333,1.3333,1.3333,1.3333,0,3,0,0,0,0,0
2131,5,5,3.5,0.6,0.8,0.1333,0.2,0,0,0,1.3333,5,5,1.6667,1.6667,0.3,1.6667,1.6667,1.6667,1.6667,0,3,0,0,0,0,0
2132,0.25,0.25,1.5,0.5333,0.4,0.0667,0.15,0,0,0,0.75,1.25,1.25,0.4167,0.4167,0.025,1.4167,1.4167,1.4167,1.4167,0,0.25,0,0,0,0,0
2133,2.75,2.75,1,0.6,0.8,0.1333,0.15,0,0,0,1.5833,4.75,4.75,1.5833,1.5833,0.275,1.25,1.25,1.25,1.25,0,2.75,0,0,0,0,0
2134,2.25,2.25,3.5,0.5333,0.4,0.0667,0.15,0,0,0,2.4167,1.25,1.25,0.4167,0.4167,0.025,1.4167,1.4167,1.4167,1.4167,0,0.25,0,0,0,0,0
2135,3,3,2.5,0.6,0.8,0.1333,0.1333,0,0,0,1,4,4,1.3333,1.3333,0.2,1.3333,1.3333,1.3333,1.3333,0,2,0,0,0,0,0
2136,2.25,2.25,1.5,0.6667,1.2,0.2,0.1833,0,0,0,1.0833,5.25,5.25,1.75,1.75,0.225,2.0833,2.0833,2.0833,2.0833,0,2.25,0,0,0,0.65,0
2137,3.25,3.25,3,0.8,1.3,0.4667,0.15,0,0,0,2.0833,6.25,6.25,2.0833,2.0833,0.325,1.75,3.5,1.75,3.5,0,3.25,0,0,0,0,0
2138,2.75,2.75,1.5,0.6,0.8,0.1333,0.1833,0,0,0,1.5833,4.75,4.75,1.5833,1.5833,0.275,1.5833,1.5833,1.5833,1.5833,0,2.75,0,0,0,0,0
2139,3.5,3.5,1.5,0.6,0.8,0.1333,0.2,0,0,0,2.1667,5.5,5.5,1.8333,1.8333,0.35,1.5,1.5,1.5,1.5,0,3.5,0,0,0,0,0
2140,5,5,4.5,0.9667,1.25,0.2333,0.1333,0,0,0,1.6667,6.5,6.5,2.1667,2.1667,0.4,1.1667,2.3333,1.1667,1.1667,0.25,6,0,0,0,0,0
